SampleID,Az_true,El_true,AzSector,ElSector,Sector,MUSIC_Az,MUSIC_El,GCC_Angle,ILD_dB,RMS_mean,FFT_PeakFreq,SpecEntropyNorm
667,40.7628317225653,11.077603877224,Az_40to50,El_10to20,Az_40to50_El_10to20,41,10,10.9207699077821,-0.00189082218884649+4.38080459106859i,0.300444375831429-7.6980518012013e-05i,1085.2734375,0.744118535435477
668,48.661598643718,25.5143664103437,Az_40to50,El_20to30,Az_40to50_El_20to30,49,-25,25.539412924155,0.015910246406706+4.52784829948517i,0.314777256942849-0.000165638543729211i,522.5390625,0.740297711921637
669,42.0219682283091,22.7415999557684,Az_40to50,El_20to30,Az_40to50_El_20to30,43,21,22.5953974215936,0.0300799309793402+5.20564646699113i,0.30062943165958+0.000211779601530249i,1481.484375,0.738791865333943
670,40.6875611832681,26.553193870014,Az_40to50,El_20to30,Az_40to50_El_20to30,42,30,26.4693550184746,0.0157686387226555+4.77838269692777i,0.290618762063357-0.00019299313889877i,1401.09375,0.739991789137953
671,49.1943741147013,28.9363208779101,Az_40to50,El_20to30,Az_40to50_El_20to30,49,31,29.1530075252665,0.0127581487676465+5.18666652231729i,0.308238303525039-4.69651472909203e-06i,1737.01171875,0.738429279895249
672,49.6402482834122,26.7656858752187,Az_40to50,El_20to30,Az_40to50_El_20to30,51,28,26.5508350455775,0.0232315764124171+5.61995232097338i,0.293971028356478+5.63724792205979e-05i,2348.5546875,0.740345987965464
673,43.0005673850435,23.5150712492483,Az_40to50,El_20to30,Az_40to50_El_20to30,43,24,23.579058236756,0.0113898430816309+5.42217473218735i,0.295070935969586+5.11594007337845e-05i,447.890625,0.741234238966778
674,44.4910564725907,27.0518847762185,Az_40to50,El_20to30,Az_40to50_El_20to30,44,27,26.9985633619783,0.00634698052428462+3.9775705445194i,0.31449742380029+0.000245093750288532i,1030.72265625,0.740418049651312
675,46.027500617053,20.5626154957519,Az_40to50,El_20to30,Az_40to50_El_20to30,46,20,20.6205880084745,-0.00318424913899781+5.8894367339983i,0.287540016485418-0.000284747194026123i,1329.31640625,0.740049413169317
676,41.677578606389,26.2986060009392,Az_40to50,El_20to30,Az_40to50_El_20to30,41,25,26.0841864095071,0.0334932129645499+5.10239629666554i,0.296702754365607-0.000441719345799581i,1559.00390625,0.74015364432311
677,46.6844576890456,22.6973129486205,Az_40to50,El_20to30,Az_40to50_El_20to30,47,25,22.523183202511,0.00259497351121755+4.01527983464583i,0.306272168223947-1.41873383572801e-05i,2012.63671875,0.743901127017644
678,44.1839199137142,35.6747506519855,Az_40to50,El_30to40,Az_40to50_El_30to40,44,35,35.8652469123805,-0.0111420909645697+3.5928701550781i,0.307863990355276-0.000143967646288608i,588.57421875,0.743190757665944
679,47.6933112092828,38.7257992580407,Az_40to50,El_30to40,Az_40to50_El_30to40,48,37,38.6911532729401,-0.0043604173689466+3.63994004675584i,0.311747671474889-0.000267441516555424i,2383.0078125,0.737386892309094
680,40.3961228936518,39.1513419788594,Az_40to50,El_30to40,Az_40to50_El_30to40,41,39,39.6200350945916,-0.0016770249585409+4.13113675284084i,0.309931741448375-7.92430320328504e-05i,577.08984375,0.739675455212839
681,45.2940869052765,39.9917512878663,Az_40to50,El_30to40,Az_40to50_El_30to40,46,41,40.2156990298133,0.0117751120007212+3.74522408199919i,0.316740600540045-0.000422670101349636i,924.4921875,0.73958691935836
682,42.0568822132467,34.8530983017051,Az_40to50,El_30to40,Az_40to50_El_30to40,42,36,35.0828160746959,-0.0025414800068519+4.53400032728086i,0.308824961037066-6.10139152961643e-05i,2058.57421875,0.739440849512049
683,42.1923816095399,32.2157545818884,Az_40to50,El_30to40,Az_40to50_El_30to40,44,33,31.8581759396718,-0.00585080414220951+4.03075252129838i,0.307234988644361-9.49916495453923e-06i,1346.54296875,0.7402688919184
684,48.8798165566302,36.5740782462843,Az_40to50,El_30to40,Az_40to50_El_30to40,48,37,36.651520774301,0.0269785816054271+4.69071631199022i,0.317273466567801-0.000184622052563475i,2164.8046875,0.738745264266076
685,49.1857524309402,39.9853365337674,Az_40to50,El_30to40,Az_40to50_El_30to40,49,39,39.8046235806822,-0.00548261964070919+4.38938520878979i,0.316427269013783+1.31212731183479e-05i,757.96875,0.738198584700666
686,48.0304864469319,39.3739927333065,Az_40to50,El_30to40,Az_40to50_El_30to40,48,39,39.1773095757122,-0.00600943906646612+4.77160150631814i,0.303989478731363+9.09662927298864e-05i,499.5703125,0.738537939039588
687,46.8492788045273,34.7669311911419,Az_40to50,El_30to40,Az_40to50_El_30to40,46,35,34.8996344526652,-0.000756749944479004+4.1327819587679i,0.310928692881851-0.000162851193054028i,1438.41796875,0.742234819755774
688,44.0518861038319,41.9939882724606,Az_40to50,El_40to50,Az_40to50_El_40to50,44,43,41.8402515359191,0.00955626177012133+3.23538088088168i,0.319934520641171+0.000226473100815181i,1004.8828125,0.73954745491583
689,42.9258732432259,41.5063348452184,Az_40to50,El_40to50,Az_40to50_El_40to50,44,42,41.3852252855005,-0.00503240180815834+3.92837627214234i,0.313329162946681-1.9729405380572e-06i,1223.0859375,0.74147472137253
690,40.7808550430668,43.4293571261431,Az_40to50,El_40to50,Az_40to50_El_40to50,41,42,43.4949976309399,-0.00735782776634054+4.08153333997702i,0.31185074106053-4.08758558262416e-05i,1866.2109375,0.740148363150443
691,42.2422665589228,46.0132610560692,Az_40to50,El_40to50,Az_40to50_El_40to50,41,43,45.7354603988367,0.0159493304340661+3.28809076842373i,0.320766758857547-0.000101551692892538i,2764.86328125,0.737647740504289
692,40.4863871708346,45.2237034830413,Az_40to50,El_40to50,Az_40to50_El_40to50,39,44,44.9229208952114,0.00883715714370815+3.69352328006143i,0.306015376551632+0.000322675302274358i,970.4296875,0.742484314385758
693,47.9974196214096,41.9817127345282,Az_40to50,El_40to50,Az_40to50_El_40to50,50,42,41.6830364650623,0.0400942303809394+4.68031591391524i,0.315184018608496-0.000154840708740261i,2147.578125,0.738693666423601
694,48.1123300860583,42.9501461376596,Az_40to50,El_40to50,Az_40to50_El_40to50,48,43,43.0960167526844,-0.000771641506436006+4.45488207625987i,0.32187357504129+6.87282920962162e-05i,1639.39453125,0.741268303993582
695,44.7140245631237,42.624525989729,Az_40to50,El_40to50,Az_40to50_El_40to50,45,41,42.504288335977,-0.00292499839246619+3.24306038057437i,0.320317133870609-8.25958196076063e-05i,2302.6171875,0.739471422835072
696,49.536443994585,40.8916373682467,Az_40to50,El_40to50,Az_40to50_El_40to50,49,43,40.866081428816,-0.0172303068692244+3.95218348007601i,0.313228210070364-0.000232960367783575i,680.44921875,0.74412648976245
697,54.0114740177871,7.30348399120702,Az_50to60,El_0to10,Az_50to60_El_0to10,54,3,7.3874243930992,-0.0050547989151099+5.82184762891757i,0.303098341300994-0.000217658516455933i,1294.86328125,0.740005280128261
698,52.227233327117,0.909488533755088,Az_50to60,El_0to10,Az_50to60_El_0to10,52,-0,0.88157727726311,0.0157796276116563+5.16283125245708i,0.302135340275718+0.00014070701099245i,499.5703125,0.73912287753858
699,57.6154888186174,3.30755121913586,Az_50to60,El_0to10,Az_50to60_El_0to10,58,5,3.15004746524771,0.0241554379222152+6.82188593122642i,0.294711815696357+0.000231138688373015i,2569.62890625,0.742158609242361
700,59.4830486481606,7.84943473006609,Az_50to60,El_0to10,Az_50to60_El_0to10,60,-0,7.6387715827818,-0.00226219807929207+7.04741268363626i,0.300613321895238+4.52800226434392e-05i,2423.203125,0.739124092638915
701,57.1397728357539,5.3604162900319,Az_50to60,El_0to10,Az_50to60_El_0to10,58,7,5.39386211394704,-0.00128257214848365+5.17848549161744i,0.310834798968203+7.86854853707837e-05i,1220.21484375,0.738715248459456
702,51.2428695468632,3.52162534786543,Az_50to60,El_0to10,Az_50to60_El_0to10,51,9,3.38036342364008,0.0116985594681918+6.26666835032038i,0.296904236807154-0.000105743467147169i,1748.49609375,0.737649189439332
703,59.3851302299588,4.88050940155958,Az_50to60,El_0to10,Az_50to60_El_0to10,59,5,4.72901514387918,0.0200826875586453+7.36549231046182i,0.291579076877233+0.000171970851476218i,1857.59765625,0.739415181810016
704,56.8045828991024,5.72296462762387,Az_50to60,El_0to10,Az_50to60_El_0to10,57,8,5.74236599715289,0.00802649132795268+5.72428524342738i,0.301979604983224-0.000141160555834885i,2483.49609375,0.737314420441911
705,57.0735538225277,8.79470727771829,Az_50to60,El_0to10,Az_50to60_El_0to10,58,6,8.89306789689016,0.00234412768087149+6.57304364019756i,0.298664074735077-5.24452343580659e-06i,2764.86328125,0.738797263782042
706,53.0164576573455,5.92932030508918,Az_50to60,El_0to10,Az_50to60_El_0to10,52,10,5.90075700630129,-0.00678430322168951+6.07882125570785i,0.295340203425238-0.000106581018708436i,571.34765625,0.741960999917062
707,56.3808779646634,16.1118857809334,Az_50to60,El_10to20,Az_50to60_El_10to20,56,18,16.144605603541,0.0107638638798298+5.69193435175893i,0.298171435983843+6.2343175046704e-05i,1909.27734375,0.742652436223624
708,59.5682499647772,10.2879725521167,Az_50to60,El_10to20,Az_50to60_El_10to20,60,11,10.1856584987339,0.0026347404603229+6.69051295428775i,0.301521894367835+0.000160851427184387i,634.51171875,0.737788101744
709,57.4880975729075,18.8683636641973,Az_50to60,El_10to20,Az_50to60_El_10to20,58,17,18.9492805892711,0.00987132010171699+5.07628107458591i,0.305315022579082-1.28410927129948e-05i,640.25390625,0.742395578967741
710,55.2319058135873,19.6208610312429,Az_50to60,El_10to20,Az_50to60_El_10to20,55,21,19.666234351086,0.00154495987670525+5.61915149756415i,0.299625932072681+9.76415839587449e-05i,2150.44921875,0.741630162753586
711,56.5452788126793,10.2368792092391,Az_50to60,El_10to20,Az_50to60_El_10to20,58,10,10.2562300699486,-0.00507747046779627+5.40743877660228i,0.317250225833994-7.80457173358666e-05i,2210.7421875,0.739474556268338
712,59.2533479150512,11.0018540078987,Az_50to60,El_10to20,Az_50to60_El_10to20,60,6,10.7832307892801,-0.0250307263870477+6.34857785487468i,0.292793256368837-0.000239816436115549i,571.34765625,0.740876306188301
713,58.4366001727385,19.0739099310253,Az_50to60,El_10to20,Az_50to60_El_10to20,57,18,19.1037954378537,0.00923280053495427+5.27313763200429i,0.307938013478754-0.000165653785059689i,2466.26953125,0.73612471311803
714,56.914940117715,17.8226270268269,Az_50to60,El_10to20,Az_50to60_El_10to20,57,18,17.7263602773034,-0.00495204159877908+5.22319373850912i,0.315217535687537-0.000195369198531348i,2239.453125,0.73970988630085
715,50.8368756610531,13.3180463508383,Az_50to60,El_10to20,Az_50to60_El_10to20,50,9,13.470136402518,0.00459048719785234+4.56540886660271i,0.316815701043486-2.20783395931522e-05i,1177.1484375,0.742296730342934
716,56.7243629339526,17.1848033907222,Az_50to60,El_10to20,Az_50to60_El_10to20,56,18,17.0289910456791,0.0196459403450516+7.0363859576538i,0.29475959192647+9.25878735449394e-06i,1521.6796875,0.740991546947462
717,59.9769604652218,21.0057847316539,Az_50to60,El_20to30,Az_50to60_El_20to30,60,21,21.0491024336884,-0.00155164837803281+7.14743774952674i,0.295325023621827+7.50805437785725e-05i,2288.26171875,0.738827286888837
718,59.7112951133029,21.6455468118286,Az_50to60,El_20to30,Az_50to60_El_20to30,59,22,21.755882822311,0.00699664379644605+7.04997090981698i,0.295742920801336+4.13495953576776e-05i,2635.6640625,0.740170560458531
719,51.7245356944909,29.1607402203517,Az_50to60,El_20to30,Az_50to60_El_20to30,51,29,29.219414422234,0.00508987865008495+4.13032693646053i,0.320569069647997+0.000185191944433713i,717.7734375,0.741440201232303
720,53.4641018153296,28.4881396612643,Az_50to60,El_20to30,Az_50to60_El_20to30,53,28,28.4351805991485,-0.00409634028159118+5.06894848246428i,0.29895537762791-0.000119328154382836i,841.23046875,0.741272212628421
721,53.4217629946172,21.4827465039462,Az_50to60,El_20to30,Az_50to60_El_20to30,54,21,21.5133041663525,-6.46071219669199e-05+5.86942848600061i,0.294408783914143-2.2868653128446e-05i,1306.34765625,0.741986464111666
722,51.9333260469811,22.634156964517,Az_50to60,El_20to30,Az_50to60_El_20to30,52,23,22.5252960806456,0.00248616789284579+5.69182917310467i,0.30553270867189-7.0062749478135e-05i,582.83203125,0.741324248162798
723,59.2137020404357,20.6789210977218,Az_50to60,El_20to30,Az_50to60_El_20to30,59,19,20.7211892739125,0.0142899947485063+5.09816423209259i,0.309614749319727-0.000117564475376782i,1722.65625,0.740047756146947
724,57.496362861135,29.0481916560041,Az_50to60,El_20to30,Az_50to60_El_20to30,57,30,29.0594297706606,-0.00105805245845492+4.76100880003488i,0.311305826354129-0.000112103581111694i,1432.67578125,0.739048545720835
725,56.9627708707519,23.1912535803187,Az_50to60,El_20to30,Az_50to60_El_20to30,58,23,23.2587336452278,-0.000942038721924884+6.54301685349915i,0.297307530618516+5.42181844645322e-05i,2380.13671875,0.741380207539883
726,51.6557499159736,27.5503520681956,Az_50to60,El_20to30,Az_50to60_El_20to30,52,28,27.5128249270947,0.00274106114385669+5.38809717777826i,0.310028443985753+6.508729140844e-05i,1418.3203125,0.73899381366473
727,54.9861426794422,31.9144538166919,Az_50to60,El_30to40,Az_50to60_El_30to40,54,30,32.2409174499435,0.000563336989181861+5.1015823085533i,0.31300969631216-0.00029518361047892i,442.1484375,0.742126449164472
728,53.0191998454569,32.5828754344104,Az_50to60,El_30to40,Az_50to60_El_30to40,53,34,32.3107856998397,-0.00313567493916417+4.25376938382379i,0.323307562078904-2.30192500461496e-05i,1022.109375,0.739111988977828
729,57.1561042553999,35.2332120812114,Az_50to60,El_30to40,Az_50to60_El_30to40,57,36,35.2282634545352,0.0156041726218174+4.98467813297086i,0.309230747659518-1.82325556658865e-05i,2790.703125,0.739842713319112
730,53.7986873384261,37.0205347619745,Az_50to60,El_30to40,Az_50to60_El_30to40,55,36,37.1099302187421,0.0258144056929973+4.28404179569634i,0.314203781744777-6.85659119633733e-05i,2236.58203125,0.740610013850694
731,58.1877381326001,32.9317469915132,Az_50to60,El_30to40,Az_50to60_El_30to40,58,33,32.8943280086627,0.00735933261546229+5.97188952885771i,0.307915160508525-3.54084977594385e-05i,643.125,0.741863789030927
732,52.532579664476,35.1615773660328,Az_50to60,El_30to40,Az_50to60_El_30to40,53,34,35.2905920893515,-0.00684569577166484+4.85794903116195i,0.304494351281169-6.97318931188445e-05i,1059.43359375,0.740557012164428
733,56.9862743755219,37.079368149755,Az_50to60,El_30to40,Az_50to60_El_30to40,58,37,37.1723616891621,0.00267904766684783+5.13884662103902i,0.303312033654003+0.000163195128008324i,1869.08203125,0.741470671269247
734,52.9218146997498,32.6595152552229,Az_50to60,El_30to40,Az_50to60_El_30to40,53,33,32.694527386739,0.00360775206674737+4.17238762864765i,0.31192791494636-2.05045265584333e-05i,1458.515625,0.737253618621816
735,53.963899364018,39.8698535288675,Az_50to60,El_30to40,Az_50to60_El_30to40,54,40,39.9886136052599,-0.034819060058489+4.83468932158555i,0.308354769285223-9.09345385288318e-05i,467.98828125,0.740796008914119
736,50.3117552812172,33.64205528776,Az_50to60,El_30to40,Az_50to60_El_30to40,50,33,33.6710173157774,-0.00963552653142916+5.05758691389611i,0.303613357389404+0.000212830048518144i,1834.62890625,0.736918834087477
737,50.5660073658431,40.0094195969332,Az_50to60,El_40to50,Az_50to60_El_40to50,51,40,39.7803831123719,0.000193256359730881+3.84969874692018i,0.318880881277874+8.84411438337386e-05i,1866.2109375,0.742610722939102
738,59.918995734977,41.4301391021649,Az_50to60,El_40to50,Az_50to60_El_40to50,59,43,41.2629299123959,-0.00595409129336019+4.01077129103558i,0.319770393654888+0.000143108930230463i,2067.1875,0.740454532481747
739,51.4983754631367,41.3202278771541,Az_50to60,El_40to50,Az_50to60_El_40to50,51,44,41.3812722099361,0.0198089402928569+5.1994111692405i,0.304229140628219+9.1270252528964e-05i,806.77734375,0.739876173450829
740,53.2671501890676,41.9624913069958,Az_50to60,El_40to50,Az_50to60_El_40to50,54,43,41.6287956425219,0.0243479068875693+4.12183217714758i,0.307961887680021+0.000326243892173308i,600.05859375,0.740431614756065
741,50.1411124650475,44.14585718102,Az_50to60,El_40to50,Az_50to60_El_40to50,50,44,43.8965932792529,0.00360759462613393+3.88966326824527i,0.308165206994506+4.60686450044858e-05i,2061.4453125,0.741570066237415
742,57.9206558410196,42.5581402453068,Az_50to60,El_40to50,Az_50to60_El_40to50,58,44,42.5238162437215,0.0032057484709197+5.51587140719545i,0.310267133194649+6.96588485514776e-05i,462.24609375,0.739315036414575
743,54.7408250308348,44.7663210420918,Az_50to60,El_40to50,Az_50to60_El_40to50,53,44,44.7599053718157,-0.018996524066917+4.20448118155586i,0.313359509068631-0.000185483298676233i,835.48828125,0.741902301374737
744,53.5547043923235,43.8825194004884,Az_50to60,El_40to50,Az_50to60_El_40to50,54,44,43.9341043731287,-0.00715966210302476+4.04221010856019i,0.316734554089039-4.49679227524508e-05i,915.87890625,0.741329974005779
745,57.4547179826654,41.1938788380602,Az_50to60,El_40to50,Az_50to60_El_40to50,57,42,41.0343084125643,-0.0103130841379862+4.76601092316931i,0.307778147932673+5.56420342252284e-05i,2118.8671875,0.740998915260619
746,53.9794645141337,43.5200304558042,Az_50to60,El_40to50,Az_50to60_El_40to50,55,44,43.8210087000577,0.0196006477941835+4.36142959605899i,0.316796787826768-2.67747005894148e-05i,677.578125,0.742299844555896
747,62.4018866086845,3.89890734680538,Az_60to70,El_0to10,Az_60to70_El_0to10,62,4,3.98194199562434,-0.000648401615312587+5.37078963805454i,0.315532091995509-0.000209806971653988i,1831.7578125,0.737490331380051
748,67.2916397949936,1.2129553952196,Az_60to70,El_0to10,Az_60to70_El_0to10,68,9,1.31642113134565,0.0185247074702807+7.6146297650567i,0.283591485207697+6.03578331752098e-05i,1673.84765625,0.740988594733301
749,63.820848604686,0.271675341954747,Az_60to70,El_0to10,Az_60to70_El_0to10,64,-0,0.482935244843282,-0.0126099253512002+7.49728044388571i,0.288598099473847+0.000244741763806459i,2552.40234375,0.738725518172739
750,67.2510850783137,9.96381094075184,Az_60to70,El_0to10,Az_60to70_El_0to10,67,11,9.82835276768853,-0.00535190678650562+7.90874219108529i,0.288507911174075-5.46725664349879e-05i,1202.98828125,0.737628978409187
751,69.6235550931619,8.74632316157141,Az_60to70,El_0to10,Az_60to70_El_0to10,70,6,8.68656710587674,-0.00290803595411918+6.23397561926422i,0.311813359153109+0.000112051037085559i,1777.20703125,0.740023473291959
752,67.8713156495784,6.31409505077726,Az_60to70,El_0to10,Az_60to70_El_0to10,68,-0,6.47420094226499,-0.00586264942212424+6.86108123893187i,0.294541943322004-1.73907019998254e-05i,413.4375,0.741521997314674
753,68.0032526676385,8.17580156540677,Az_60to70,El_0to10,Az_60to70_El_0to10,68,15,8.18591137087894,-0.00199401678582929+6.95798583948255i,0.296947059962398-0.000380185644071454i,1857.59765625,0.74052304978959
754,66.5240851051156,6.3969343251747,Az_60to70,El_0to10,Az_60to70_El_0to10,66,6,6.37407942347893,-0.000720308511456442+6.77316552248481i,0.296238604572021-6.55655926215873e-06i,1171.40625,0.742712407054517
755,66.2607998519559,6.41249986978964,Az_60to70,El_0to10,Az_60to70_El_0to10,66,6,6.42367206133869,0.000777947122334781+7.07322140114811i,0.303070938893309-7.06932531146232e-05i,732.12890625,0.7405585760831
756,62.7588554443821,5.42782817021348,Az_60to70,El_0to10,Az_60to70_El_0to10,62,-0,5.58847779890797,0.00600332087736796+6.70060799576504i,0.2954874411756-0.000139608381648728i,1817.40234375,0.737758634326525
757,62.3861730132443,19.6887919077028,Az_60to70,El_10to20,Az_60to70_El_10to20,62,19,19.6659094602904,0.0100421888753822+6.71104630722638i,0.305943323971543+4.96179842460979e-05i,2408.84765625,0.738884734119623
758,68.0122413978574,12.4679010014461,Az_60to70,El_10to20,Az_60to70_El_10to20,68,11,12.324540156693,-0.00933058274461111+5.3593264871245i,0.315608424144795+3.19172493804046e-05i,1323.57421875,0.740581565705738
759,67.1804202220449,12.5667219542667,Az_60to70,El_10to20,Az_60to70_El_10to20,68,14,12.3725744645279,0.00301109119304831+7.86301245324572i,0.296957638866991+9.2150509672588e-05i,565.60546875,0.742198260898266
760,62.160572564412,13.1722545274775,Az_60to70,El_10to20,Az_60to70_El_10to20,63,10,13.048071941772,0.00501004979992743+5.69566179545264i,0.311784609770308-0.000167913067045614i,1223.0859375,0.738483154408957
761,65.3731223060941,11.2399311070201,Az_60to70,El_10to20,Az_60to70_El_10to20,66,12,11.3631452414605,0.0216664744162882+6.77469940445913i,0.297617630819162-0.000140484806798607i,895.78125,0.741372027172659
762,61.3244813006983,18.5845872656982,Az_60to70,El_10to20,Az_60to70_El_10to20,61,16,18.3537819039655,0.00050897912193657+5.47974627138688i,0.315236449657985-0.000242806017357275i,2328.45703125,0.739442658782464
763,60.3813497011501,10.5851567463054,Az_60to70,El_10to20,Az_60to70_El_10to20,60,12,10.4664893976307,0.0096760800508979+5.06041244685956i,0.302699877773576+1.59163745662213e-05i,562.734375,0.739748387219023
764,67.3413287780695,16.6201129976011,Az_60to70,El_10to20,Az_60to70_El_10to20,68,19,16.6305784796551,-0.0152247363151539+7.80409720796005i,0.288884554160408-0.000265025188948418i,505.3125,0.738401148707213
765,60.0762105897296,17.4855928366509,Az_60to70,El_10to20,Az_60to70_El_10to20,60,15,17.6032925032271,-0.02893031059697+6.38618105575769i,0.308106209110744+0.000199151680536499i,1438.41796875,0.736751051427285
766,69.4295286243699,18.1355237825099,Az_60to70,El_10to20,Az_60to70_El_10to20,70,20,18.0018334615406,-0.0220124353575756+7.17319405458968i,0.306991805931628+0.000268779203593725i,2294.00390625,0.738435021711094
767,64.4814531062325,27.1327755202452,Az_60to70,El_20to30,Az_60to70_El_20to30,64,28,27.190369863752,-0.00944979896747701+6.2340634009379i,0.310678499372434-1.56973932810937e-05i,1570.48828125,0.737890851128497
768,64.133695457458,29.1662434018915,Az_60to70,El_20to30,Az_60to70_El_20to30,64,29,29.1079000374653,-0.000508687790825556+5.9063303994181i,0.308719252945827-0.000113622934117845i,1777.20703125,0.743351259277061
769,63.783463185162,27.7508038705255,Az_60to70,El_20to30,Az_60to70_El_20to30,63,27,27.7530515372034,0.00225389488565931+6.19536950658521i,0.299677035592426-4.05392848755112e-05i,792.421875,0.740994573766413
770,65.9167681880357,21.1585221710418,Az_60to70,El_20to30,Az_60to70_El_20to30,67,20,21.123873464201,-0.00683198668855154+5.68497325999841i,0.303409305530831+0.000114371077690155i,1604.94140625,0.743791088854612
771,62.9306742230167,23.5851825358158,Az_60to70,El_20to30,Az_60to70_El_20to30,63,23,23.735736736264,0.0107495923199351+7.1850355776665i,0.299334213620185+7.07479737786579e-05i,577.08984375,0.737717396075846
772,66.0086260867464,24.2937028734026,Az_60to70,El_20to30,Az_60to70_El_20to30,67,26,24.2865099944771,0.0142460338231582+5.20130683395194i,0.311407857070984-0.000138695527750849i,895.78125,0.74277829375766
773,62.1842410296973,27.3129068075805,Az_60to70,El_20to30,Az_60to70_El_20to30,62,28,27.2742816374346,-0.00128728129184644+6.90841395176253i,0.293356667950411+1.12983115966771e-05i,927.36328125,0.740700991255959
774,67.34666420742,25.3982185662759,Az_60to70,El_20to30,Az_60to70_El_20to30,67,28,25.39647934858,0.0131152604088993+5.48028130217276i,0.311963623510159+8.35834537874641e-06i,505.3125,0.736904737972785
775,65.7963317794066,27.6648252890349,Az_60to70,El_20to30,Az_60to70_El_20to30,66,27,27.5780867571631,0.00289558196464705+6.72947959875709i,0.297669727550574+0.000177913689921396i,1846.11328125,0.739492332660655
776,68.7625521431538,21.5827705699326,Az_60to70,El_20to30,Az_60to70_El_20to30,68,22,21.456950147083,-0.0204091778613026+7.22597743491961i,0.298712460000908+0.000228146812605062i,1871.953125,0.737517623958087
777,68.4391100204219,36.3413181929701,Az_60to70,El_30to40,Az_60to70_El_30to40,69,35,36.7488766952975,0.00783767484607254+5.86575461092417i,0.305934456644796-0.000134019494711701i,694.8046875,0.740501212689576
778,64.8139072480787,37.9400527636374,Az_60to70,El_30to40,Az_60to70_El_30to40,64,38,37.9897973338539,-0.000449669489434172+6.09468006200565i,0.307688964488608-0.000146958600653686i,2308.359375,0.740161869733716
779,60.0361770143,37.5396043270476,Az_60to70,El_30to40,Az_60to70_El_30to40,60,37,37.585036628017,0.00290086840725869+4.2525176924166i,0.316960680501034-0.000208739213945213i,2176.2890625,0.738569630368641
780,64.9319466856592,30.9996571172521,Az_60to70,El_30to40,Az_60to70_El_30to40,67,31,31.0396872234753,-0.0114881969587937+6.0902838475618i,0.307202398480541+3.18477131837497e-05i,2552.40234375,0.738605344386546
781,61.4353650934481,34.2163348895424,Az_60to70,El_30to40,Az_60to70_El_30to40,63,33,33.886428356826,-0.00521913466257919+5.67135238298491i,0.301238900778389+2.32068555247687e-05i,1650.87890625,0.735587515299274
782,65.6297389684384,31.6560867233842,Az_60to70,El_30to40,Az_60to70_El_30to40,66,32,31.7740067029207,0.000952593916609425+5.19683093609114i,0.308286800565425-2.77703615534797e-05i,559.86328125,0.741979283235122
783,69.3654438881145,39.0030676401802,Az_60to70,El_30to40,Az_60to70_El_30to40,70,40,38.9983735614437,0.0153207654400226+5.26798846504592i,0.316704363977363+9.01414975172654e-06i,1418.3203125,0.737172128176309
784,61.7412641412269,31.2552035873382,Az_60to70,El_30to40,Az_60to70_El_30to40,61,32,31.0625998730342,0.00295250755020803+6.61318439430646i,0.290811183201395+8.27072578807129e-05i,680.44921875,0.741295993366349
785,62.0596737528909,33.878657664467,Az_60to70,El_30to40,Az_60to70_El_30to40,61,32,33.8965764800881,-0.0102750253297018+4.51135139404779i,0.318229768209089-0.000189103667278593i,387.59765625,0.738788585037071
786,61.2860537018531,30.9802010701838,Az_60to70,El_30to40,Az_60to70_El_30to40,61,31,31.0653356729051,-0.00306300591383545+5.89158362484772i,0.301358060230521-9.03904769664707e-05i,1610.68359375,0.742474474454606
787,60.3756965898747,43.1462338212498,Az_60to70,El_40to50,Az_60to70_El_40to50,61,43,43.0397708820772,0.0171976948008698+5.39491976327767i,0.30609618932053-3.7058204096066e-05i,591.4453125,0.743482675714551
788,66.1962121494062,40.4383371040651,Az_60to70,El_40to50,Az_60to70_El_40to50,66,41,40.3187709205698,0.00268890829843938+5.79021235440494i,0.31788945399099+0.000172905437940084i,2150.44921875,0.740888510559147
789,66.7052649718763,44.3467983725806,Az_60to70,El_40to50,Az_60to70_El_40to50,67,44,44.235567033776,0.020949663930625+5.41929906968597i,0.310233078231895+0.000190896233425495i,1441.2890625,0.737276763806877
790,67.2640228607963,40.3097692109045,Az_60to70,El_40to50,Az_60to70_El_40to50,67,42,40.3849937988312,0.0143554734330049+4.31796923909714i,0.314079812673008+0.000123296988706337i,1530.29296875,0.740191333463145
791,62.7497853452495,45.6459804036469,Az_60to70,El_40to50,Az_60to70_El_40to50,61,44,45.6528252015718,0.000217209428227235+4.26985851280218i,0.324128774615732-7.94139864213235e-05i,1200.1171875,0.740301624680978
792,60.2435862357752,40.0466146912399,Az_60to70,El_40to50,Az_60to70_El_40to50,61,41,40.0038062032815,-0.00561990725079646+5.44275540869739i,0.305822192263578-7.42647852472501e-05i,818.26171875,0.740205210938452
793,62.5923359624497,40.8168431437634,Az_60to70,El_40to50,Az_60to70_El_40to50,64,42,41.0062636203337,0.0178569294872894+4.43499004038506i,0.316686283485256-9.39202659350907e-06i,2276.77734375,0.740307099783575
794,64.8549903690968,40.9857720877715,Az_60to70,El_40to50,Az_60to70_El_40to50,64,40,41.0463483640895,0.0126395391036916+5.04164479292316i,0.314383347707198-0.000158015387971748i,643.125,0.74075503574565
795,65.3252344242618,40.1894622644515,Az_60to70,El_40to50,Az_60to70_El_40to50,64,39,40.0769625658361,-0.00253718519331344+4.21153265340622i,0.323411388492435-0.000151569806464804i,1639.39453125,0.741670179776543
